date,index,pm25,Time,Date,day_of_week,Month
2018-01-15 13:00:00,2024,82.0,13:00:00,2018-01-15,Monday,January
2018-01-15 14:00:00,2023,14.0,14:00:00,2018-01-15,Monday,January
2018-01-15 15:00:00,2022,30.0,15:00:00,2018-01-15,Monday,January
2018-01-15 16:00:00,2021,54.0,16:00:00,2018-01-15,Monday,January
2018-01-15 17:00:00,2020,57.0,17:00:00,2018-01-15,Monday,January
2018-01-15 18:00:00,2019,230.0,18:00:00,2018-01-15,Monday,January
2018-01-15 19:00:00,2018,305.0,19:00:00,2018-01-15,Monday,January
2018-01-15 20:00:00,2017,311.0,20:00:00,2018-01-15,Monday,January
2018-01-15 21:00:00,2016,266.0,21:00:00,2018-01-15,Monday,January
2018-01-15 22:00:00,2015,262.0,22:00:00,2018-01-15,Monday,January
2018-01-15 23:00:00,2014,319.0,23:00:00,2018-01-15,Monday,January
2018-01-16 00:00:00,2013,352.0,00:00:00,2018-01-16,Tuesday,January
2018-01-16 01:00:00,2012,293.0,01:00:00,2018-01-16,Tuesday,January
2018-01-16 02:00:00,2011,195.0,02:00:00,2018-01-16,Tuesday,January
2018-01-16 03:00:00,2010,226.0,03:00:00,2018-01-16,Tuesday,January
2018-01-16 04:00:00,2009,143.0,04:00:00,2018-01-16,Tuesday,January
2018-01-16 05:00:00,2008,180.0,05:00:00,2018-01-16,Tuesday,January
2018-01-16 06:00:00,2007,259.0,06:00:00,2018-01-16,Tuesday,January
2018-01-16 07:00:00,2006,264.0,07:00:00,2018-01-16,Tuesday,January
2018-01-16 08:00:00,2005,114.0,08:00:00,2018-01-16,Tuesday,January
2018-01-16 09:00:00,2004,94.0,09:00:00,2018-01-16,Tuesday,January
2018-01-16 10:00:00,2003,134.0,10:00:00,2018-01-16,Tuesday,January
2018-01-16 11:00:00,2002,224.0,11:00:00,2018-01-16,Tuesday,January
2018-01-16 12:00:00,2001,265.0,12:00:00,2018-01-16,Tuesday,January
2018-01-16 13:00:00,2000,165.0,13:00:00,2018-01-16,Tuesday,January
2018-01-16 14:00:00,1999,90.0,14:00:00,2018-01-16,Tuesday,January
2018-01-16 15:00:00,1998,101.0,15:00:00,2018-01-16,Tuesday,January
2018-01-16 16:00:00,1997,104.0,16:00:00,2018-01-16,Tuesday,January
2018-01-16 17:00:00,1996,85.0,17:00:00,2018-01-16,Tuesday,January
2018-01-16 18:00:00,1995,98.0,18:00:00,2018-01-16,Tuesday,January
2018-01-16 19:00:00,1994,136.0,19:00:00,2018-01-16,Tuesday,January
2018-01-16 20:00:00,1993,263.0,20:00:00,2018-01-16,Tuesday,January
2018-01-16 21:00:00,1992,307.0,21:00:00,2018-01-16,Tuesday,January
2018-01-16 22:00:00,1991,325.0,22:00:00,2018-01-16,Tuesday,January
2018-01-16 23:00:00,1990,411.0,23:00:00,2018-01-16,Tuesday,January
2018-01-17 00:00:00,1989,389.0,00:00:00,2018-01-17,Wednesday,January
2018-01-17 01:00:00,1988,374.0,01:00:00,2018-01-17,Wednesday,January
2018-01-17 02:00:00,1987,317.0,02:00:00,2018-01-17,Wednesday,January
2018-01-17 03:00:00,1986,367.0,03:00:00,2018-01-17,Wednesday,January
2018-01-17 04:00:00,1985,363.0,04:00:00,2018-01-17,Wednesday,January
2018-01-17 05:00:00,1984,335.0,05:00:00,2018-01-17,Wednesday,January
2018-01-17 06:00:00,1983,393.0,06:00:00,2018-01-17,Wednesday,January
2018-01-17 07:00:00,1982,384.0,07:00:00,2018-01-17,Wednesday,January
2018-01-17 08:00:00,1981,365.0,08:00:00,2018-01-17,Wednesday,January
2018-01-17 09:00:00,1980,349.0,09:00:00,2018-01-17,Wednesday,January
2018-01-17 10:00:00,1979,357.0,10:00:00,2018-01-17,Wednesday,January
2018-01-17 11:00:00,1978,346.0,11:00:00,2018-01-17,Wednesday,January
2018-01-17 12:00:00,1977,368.0,12:00:00,2018-01-17,Wednesday,January
2018-01-17 13:00:00,1976,334.0,13:00:00,2018-01-17,Wednesday,January
2018-01-17 14:00:00,1975,311.0,14:00:00,2018-01-17,Wednesday,January
2018-01-17 15:00:00,1974,310.0,15:00:00,2018-01-17,Wednesday,January
2018-01-17 16:00:00,1973,288.0,16:00:00,2018-01-17,Wednesday,January
2018-01-17 17:00:00,1972,189.0,17:00:00,2018-01-17,Wednesday,January
2018-01-17 18:00:00,1971,308.0,18:00:00,2018-01-17,Wednesday,January
2018-01-17 19:00:00,1970,330.0,19:00:00,2018-01-17,Wednesday,January
2018-01-17 20:00:00,1969,369.0,20:00:00,2018-01-17,Wednesday,January
2018-01-17 21:00:00,1968,378.0,21:00:00,2018-01-17,Wednesday,January
2018-01-17 22:00:00,1967,383.0,22:00:00,2018-01-17,Wednesday,January
2018-01-17 23:00:00,1966,375.0,23:00:00,2018-01-17,Wednesday,January
2018-01-18 00:00:00,1965,389.0,00:00:00,2018-01-18,Thursday,January
2018-01-18 01:00:00,1964,398.0,01:00:00,2018-01-18,Thursday,January
2018-01-18 02:00:00,1963,423.0,02:00:00,2018-01-18,Thursday,January
2018-01-18 03:00:00,1962,419.0,03:00:00,2018-01-18,Thursday,January
2018-01-18 04:00:00,1961,400.0,04:00:00,2018-01-18,Thursday,January
2018-01-18 05:00:00,1960,398.0,05:00:00,2018-01-18,Thursday,January
2018-01-18 06:00:00,1959,380.0,06:00:00,2018-01-18,Thursday,January
2018-01-18 07:00:00,1958,398.0,07:00:00,2018-01-18,Thursday,January
2018-01-18 08:00:00,1957,386.0,08:00:00,2018-01-18,Thursday,January
2018-01-18 09:00:00,1956,368.0,09:00:00,2018-01-18,Thursday,January
2018-01-18 10:00:00,1955,413.0,10:00:00,2018-01-18,Thursday,January
2018-01-18 11:00:00,1954,388.0,11:00:00,2018-01-18,Thursday,January
2018-01-18 12:00:00,1953,313.0,12:00:00,2018-01-18,Thursday,January
2018-01-18 13:00:00,1952,180.0,13:00:00,2018-01-18,Thursday,January
2018-01-18 14:00:00,1951,220.0,14:00:00,2018-01-18,Thursday,January
2018-01-18 15:00:00,1950,198.0,15:00:00,2018-01-18,Thursday,January
2018-01-18 16:00:00,1949,262.0,16:00:00,2018-01-18,Thursday,January
2018-01-18 17:00:00,1948,238.0,17:00:00,2018-01-18,Thursday,January
2018-01-18 18:00:00,1947,317.0,18:00:00,2018-01-18,Thursday,January
2018-01-18 19:00:00,1946,326.0,19:00:00,2018-01-18,Thursday,January
2018-01-18 20:00:00,1945,334.0,20:00:00,2018-01-18,Thursday,January
2018-01-18 21:00:00,1944,382.0,21:00:00,2018-01-18,Thursday,January
2018-01-18 22:00:00,1943,410.0,22:00:00,2018-01-18,Thursday,January
2018-01-18 23:00:00,1942,486.0,23:00:00,2018-01-18,Thursday,January
2018-01-19 00:00:00,1941,478.0,00:00:00,2018-01-19,Friday,January
2018-01-19 01:00:00,1940,443.0,01:00:00,2018-01-19,Friday,January
2018-01-19 02:00:00,1939,440.0,02:00:00,2018-01-19,Friday,January
2018-01-19 03:00:00,1938,412.0,03:00:00,2018-01-19,Friday,January
2018-01-19 04:00:00,1937,433.0,04:00:00,2018-01-19,Friday,January
2018-01-19 05:00:00,1936,402.0,05:00:00,2018-01-19,Friday,January
2018-01-19 06:00:00,1935,409.0,06:00:00,2018-01-19,Friday,January
2018-01-19 07:00:00,1934,471.0,07:00:00,2018-01-19,Friday,January
2018-01-19 08:00:00,1933,446.0,08:00:00,2018-01-19,Friday,January
2018-01-19 09:00:00,1932,413.0,09:00:00,2018-01-19,Friday,January
2018-01-19 10:00:00,1931,362.0,10:00:00,2018-01-19,Friday,January
2018-01-19 11:00:00,1930,365.0,11:00:00,2018-01-19,Friday,January
2018-01-19 12:00:00,1929,351.0,12:00:00,2018-01-19,Friday,January
2018-01-19 13:00:00,1928,330.0,13:00:00,2018-01-19,Friday,January
2018-01-19 14:00:00,1927,310.0,14:00:00,2018-01-19,Friday,January
2018-01-19 15:00:00,1926,321.0,15:00:00,2018-01-19,Friday,January
2018-01-19 16:00:00,1925,321.0,16:00:00,2018-01-19,Friday,January
2018-01-19 17:00:00,1924,286.0,17:00:00,2018-01-19,Friday,January
2018-01-19 18:00:00,1923,267.0,18:00:00,2018-01-19,Friday,January
2018-01-19 19:00:00,1922,246.0,19:00:00,2018-01-19,Friday,January
2018-01-19 20:00:00,1921,361.0,20:00:00,2018-01-19,Friday,January
2018-01-19 21:00:00,1920,418.0,21:00:00,2018-01-19,Friday,January
2018-01-19 22:00:00,1919,455.0,22:00:00,2018-01-19,Friday,January
2018-01-19 23:00:00,1918,435.0,23:00:00,2018-01-19,Friday,January
2018-01-20 00:00:00,1917,415.0,00:00:00,2018-01-20,Saturday,January
2018-01-20 01:00:00,1916,356.0,01:00:00,2018-01-20,Saturday,January
2018-01-20 02:00:00,1915,367.0,02:00:00,2018-01-20,Saturday,January
2018-01-20 03:00:00,1914,416.0,03:00:00,2018-01-20,Saturday,January
2018-01-20 04:00:00,1913,410.0,04:00:00,2018-01-20,Saturday,January
2018-01-20 05:00:00,1912,355.0,05:00:00,2018-01-20,Saturday,January
2018-01-20 06:00:00,1911,382.0,06:00:00,2018-01-20,Saturday,January
2018-01-20 07:00:00,1910,390.0,07:00:00,2018-01-20,Saturday,January
2018-01-20 08:00:00,1909,345.0,08:00:00,2018-01-20,Saturday,January
2018-01-20 09:00:00,1908,327.0,09:00:00,2018-01-20,Saturday,January
2018-01-20 10:00:00,1907,325.0,10:00:00,2018-01-20,Saturday,January
2018-01-20 11:00:00,1906,306.0,11:00:00,2018-01-20,Saturday,January
2018-01-20 12:00:00,1905,150.0,12:00:00,2018-01-20,Saturday,January
2018-01-20 13:00:00,1904,83.0,13:00:00,2018-01-20,Saturday,January
2018-01-20 14:00:00,1903,52.0,14:00:00,2018-01-20,Saturday,January
2018-01-20 15:00:00,1902,59.0,15:00:00,2018-01-20,Saturday,January
2018-01-20 16:00:00,1901,70.0,16:00:00,2018-01-20,Saturday,January
2018-01-20 17:00:00,1900,69.0,17:00:00,2018-01-20,Saturday,January
2018-01-20 18:00:00,1899,83.0,18:00:00,2018-01-20,Saturday,January
2018-01-20 19:00:00,1898,126.0,19:00:00,2018-01-20,Saturday,January
2018-01-20 20:00:00,1897,175.0,20:00:00,2018-01-20,Saturday,January
2018-01-20 21:00:00,1896,311.0,21:00:00,2018-01-20,Saturday,January
2018-01-20 22:00:00,1895,338.0,22:00:00,2018-01-20,Saturday,January
2018-01-20 23:00:00,1894,339.0,23:00:00,2018-01-20,Saturday,January
2018-01-21 00:00:00,1893,352.0,00:00:00,2018-01-21,Sunday,January
2018-01-21 01:00:00,1892,331.0,01:00:00,2018-01-21,Sunday,January
2018-01-21 02:00:00,1891,375.0,02:00:00,2018-01-21,Sunday,January
2018-01-21 03:00:00,1890,351.0,03:00:00,2018-01-21,Sunday,January
2018-01-21 04:00:00,1889,330.0,04:00:00,2018-01-21,Sunday,January
2018-01-21 05:00:00,1888,328.0,05:00:00,2018-01-21,Sunday,January
2018-01-21 06:00:00,1887,327.0,06:00:00,2018-01-21,Sunday,January
2018-01-21 07:00:00,1886,339.0,07:00:00,2018-01-21,Sunday,January
2018-01-21 08:00:00,1885,332.0,08:00:00,2018-01-21,Sunday,January
2018-01-21 09:00:00,1884,322.0,09:00:00,2018-01-21,Sunday,January
2018-01-21 10:00:00,1883,329.0,10:00:00,2018-01-21,Sunday,January
2018-01-21 11:00:00,1882,329.0,11:00:00,2018-01-21,Sunday,January
2018-01-21 12:00:00,1881,241.0,12:00:00,2018-01-21,Sunday,January
2018-01-21 13:00:00,1880,126.0,13:00:00,2018-01-21,Sunday,January
2018-01-21 14:00:00,1879,82.0,14:00:00,2018-01-21,Sunday,January
2018-01-21 15:00:00,1878,62.0,15:00:00,2018-01-21,Sunday,January
2018-01-21 16:00:00,1877,78.0,16:00:00,2018-01-21,Sunday,January
2018-01-21 17:00:00,1876,56.0,17:00:00,2018-01-21,Sunday,January
2018-01-21 18:00:00,1875,61.0,18:00:00,2018-01-21,Sunday,January
2018-01-21 19:00:00,1874,85.0,19:00:00,2018-01-21,Sunday,January
2018-01-21 20:00:00,1873,143.0,20:00:00,2018-01-21,Sunday,January
2018-01-21 21:00:00,1872,267.0,21:00:00,2018-01-21,Sunday,January
2018-01-21 22:00:00,1871,309.0,22:00:00,2018-01-21,Sunday,January
2018-01-21 23:00:00,1870,353.0,23:00:00,2018-01-21,Sunday,January
2018-01-22 00:00:00,1869,362.0,00:00:00,2018-01-22,Monday,January
2018-01-22 01:00:00,1868,336.0,01:00:00,2018-01-22,Monday,January
2018-01-22 02:00:00,1867,328.0,02:00:00,2018-01-22,Monday,January
2018-01-22 03:00:00,1866,340.0,03:00:00,2018-01-22,Monday,January
2018-01-22 04:00:00,1865,317.0,04:00:00,2018-01-22,Monday,January
2018-01-22 05:00:00,1864,291.0,05:00:00,2018-01-22,Monday,January
2018-01-22 06:00:00,1863,342.0,06:00:00,2018-01-22,Monday,January
2018-01-22 07:00:00,1862,414.0,07:00:00,2018-01-22,Monday,January
2018-01-22 08:00:00,1861,397.0,08:00:00,2018-01-22,Monday,January
2018-01-22 09:00:00,1860,418.0,09:00:00,2018-01-22,Monday,January
2018-01-22 10:00:00,1859,351.0,10:00:00,2018-01-22,Monday,January
2018-01-22 11:00:00,1858,147.0,11:00:00,2018-01-22,Monday,January
2018-01-22 12:00:00,1857,209.0,12:00:00,2018-01-22,Monday,January
2018-01-22 13:00:00,1856,182.0,13:00:00,2018-01-22,Monday,January
2018-01-22 14:00:00,1855,216.0,14:00:00,2018-01-22,Monday,January
2018-01-22 15:00:00,1854,131.0,15:00:00,2018-01-22,Monday,January
2018-01-22 16:00:00,1853,242.0,16:00:00,2018-01-22,Monday,January
2018-01-22 17:00:00,1852,295.0,17:00:00,2018-01-22,Monday,January
2018-01-22 18:00:00,1851,311.0,18:00:00,2018-01-22,Monday,January
2018-01-22 19:00:00,1850,311.0,19:00:00,2018-01-22,Monday,January
2018-01-22 20:00:00,1849,350.0,20:00:00,2018-01-22,Monday,January
2018-01-22 21:00:00,1848,342.0,21:00:00,2018-01-22,Monday,January
2018-01-22 22:00:00,1847,347.0,22:00:00,2018-01-22,Monday,January
2018-01-22 23:00:00,1846,339.0,23:00:00,2018-01-22,Monday,January
2018-01-23 00:00:00,1845,325.0,00:00:00,2018-01-23,Tuesday,January
2018-01-23 01:00:00,1844,313.0,01:00:00,2018-01-23,Tuesday,January
2018-01-23 02:00:00,1843,315.0,02:00:00,2018-01-23,Tuesday,January
2018-01-23 03:00:00,1842,318.0,03:00:00,2018-01-23,Tuesday,January
2018-01-23 04:00:00,1841,325.0,04:00:00,2018-01-23,Tuesday,January
2018-01-23 05:00:00,1840,332.0,05:00:00,2018-01-23,Tuesday,January
2018-01-23 06:00:00,1839,323.0,06:00:00,2018-01-23,Tuesday,January
2018-01-23 07:00:00,1838,316.0,07:00:00,2018-01-23,Tuesday,January
2018-01-23 08:00:00,1837,306.0,08:00:00,2018-01-23,Tuesday,January
2018-01-23 09:00:00,1836,315.0,09:00:00,2018-01-23,Tuesday,January
2018-01-23 10:00:00,1835,321.0,10:00:00,2018-01-23,Tuesday,January
2018-01-23 11:00:00,1834,305.0,11:00:00,2018-01-23,Tuesday,January
2018-01-23 12:00:00,1833,300.0,12:00:00,2018-01-23,Tuesday,January
2018-01-23 13:00:00,2374,,13:00:00,2018-01-23,Tuesday,January
2018-01-23 14:00:00,2375,,14:00:00,2018-01-23,Tuesday,January
2018-01-23 15:00:00,2376,,15:00:00,2018-01-23,Tuesday,January
2018-01-23 16:00:00,2377,,16:00:00,2018-01-23,Tuesday,January
2018-01-23 17:00:00,2378,,17:00:00,2018-01-23,Tuesday,January
2018-01-23 18:00:00,2379,,18:00:00,2018-01-23,Tuesday,January
2018-01-23 19:00:00,2380,,19:00:00,2018-01-23,Tuesday,January
2018-01-23 20:00:00,2381,,20:00:00,2018-01-23,Tuesday,January
2018-01-23 21:00:00,2382,,21:00:00,2018-01-23,Tuesday,January
2018-01-23 22:00:00,2383,,22:00:00,2018-01-23,Tuesday,January
2018-01-23 23:00:00,2384,,23:00:00,2018-01-23,Tuesday,January
2018-01-24 00:00:00,2385,,00:00:00,2018-01-24,Wednesday,January
2018-01-24 01:00:00,2386,,01:00:00,2018-01-24,Wednesday,January
2018-01-24 02:00:00,2387,,02:00:00,2018-01-24,Wednesday,January
2018-01-24 03:00:00,2388,,03:00:00,2018-01-24,Wednesday,January
2018-01-24 04:00:00,2389,,04:00:00,2018-01-24,Wednesday,January
2018-01-24 05:00:00,2390,,05:00:00,2018-01-24,Wednesday,January
2018-01-24 06:00:00,2391,,06:00:00,2018-01-24,Wednesday,January
2018-01-24 07:00:00,2392,,07:00:00,2018-01-24,Wednesday,January
2018-01-24 08:00:00,2393,,08:00:00,2018-01-24,Wednesday,January
2018-01-24 09:00:00,2394,,09:00:00,2018-01-24,Wednesday,January
2018-01-24 10:00:00,2395,,10:00:00,2018-01-24,Wednesday,January
2018-01-24 11:00:00,2396,,11:00:00,2018-01-24,Wednesday,January
2018-01-24 12:00:00,2397,,12:00:00,2018-01-24,Wednesday,January
2018-01-24 13:00:00,2398,,13:00:00,2018-01-24,Wednesday,January
2018-01-24 14:00:00,2399,,14:00:00,2018-01-24,Wednesday,January
2018-01-24 15:00:00,2400,,15:00:00,2018-01-24,Wednesday,January
2018-01-24 16:00:00,2401,,16:00:00,2018-01-24,Wednesday,January
2018-01-24 17:00:00,2402,,17:00:00,2018-01-24,Wednesday,January
2018-01-24 18:00:00,2403,,18:00:00,2018-01-24,Wednesday,January
2018-01-24 19:00:00,2404,,19:00:00,2018-01-24,Wednesday,January
2018-01-24 20:00:00,2405,,20:00:00,2018-01-24,Wednesday,January
2018-01-24 21:00:00,2406,,21:00:00,2018-01-24,Wednesday,January
2018-01-24 22:00:00,2407,,22:00:00,2018-01-24,Wednesday,January
2018-01-24 23:00:00,2408,,23:00:00,2018-01-24,Wednesday,January
2018-01-25 00:00:00,2409,,00:00:00,2018-01-25,Thursday,January
2018-01-25 01:00:00,2410,,01:00:00,2018-01-25,Thursday,January
2018-01-25 02:00:00,2411,,02:00:00,2018-01-25,Thursday,January
2018-01-25 03:00:00,2412,,03:00:00,2018-01-25,Thursday,January
2018-01-25 04:00:00,2413,,04:00:00,2018-01-25,Thursday,January
2018-01-25 05:00:00,2414,,05:00:00,2018-01-25,Thursday,January
2018-01-25 06:00:00,2415,,06:00:00,2018-01-25,Thursday,January
2018-01-25 07:00:00,2416,,07:00:00,2018-01-25,Thursday,January
2018-01-25 08:00:00,2417,,08:00:00,2018-01-25,Thursday,January
2018-01-25 09:00:00,2418,,09:00:00,2018-01-25,Thursday,January
2018-01-25 10:00:00,2419,,10:00:00,2018-01-25,Thursday,January
2018-01-25 11:00:00,2420,,11:00:00,2018-01-25,Thursday,January
2018-01-25 12:00:00,2421,,12:00:00,2018-01-25,Thursday,January
2018-01-25 13:00:00,2422,,13:00:00,2018-01-25,Thursday,January
2018-01-25 14:00:00,2423,,14:00:00,2018-01-25,Thursday,January
2018-01-25 15:00:00,2424,,15:00:00,2018-01-25,Thursday,January
2018-01-25 16:00:00,2425,,16:00:00,2018-01-25,Thursday,January
2018-01-25 17:00:00,2426,,17:00:00,2018-01-25,Thursday,January
2018-01-25 18:00:00,2427,,18:00:00,2018-01-25,Thursday,January
2018-01-25 19:00:00,2428,,19:00:00,2018-01-25,Thursday,January
2018-01-25 20:00:00,2429,,20:00:00,2018-01-25,Thursday,January
2018-01-25 21:00:00,2430,,21:00:00,2018-01-25,Thursday,January
2018-01-25 22:00:00,2431,,22:00:00,2018-01-25,Thursday,January
2018-01-25 23:00:00,2432,,23:00:00,2018-01-25,Thursday,January
2018-01-26 00:00:00,2433,,00:00:00,2018-01-26,Friday,January
2018-01-26 01:00:00,2434,,01:00:00,2018-01-26,Friday,January
2018-01-26 02:00:00,2435,,02:00:00,2018-01-26,Friday,January
2018-01-26 03:00:00,2436,,03:00:00,2018-01-26,Friday,January
2018-01-26 04:00:00,2437,,04:00:00,2018-01-26,Friday,January
2018-01-26 05:00:00,2438,,05:00:00,2018-01-26,Friday,January
2018-01-26 06:00:00,2439,,06:00:00,2018-01-26,Friday,January
2018-01-26 07:00:00,2440,,07:00:00,2018-01-26,Friday,January
2018-01-26 08:00:00,2441,,08:00:00,2018-01-26,Friday,January
2018-01-26 09:00:00,2442,,09:00:00,2018-01-26,Friday,January
2018-01-26 10:00:00,2443,,10:00:00,2018-01-26,Friday,January
2018-01-26 11:00:00,2444,,11:00:00,2018-01-26,Friday,January
2018-01-26 12:00:00,2445,,12:00:00,2018-01-26,Friday,January
2018-01-26 13:00:00,2446,,13:00:00,2018-01-26,Friday,January
2018-01-26 14:00:00,2447,,14:00:00,2018-01-26,Friday,January
2018-01-26 15:00:00,1832,,15:00:00,2018-01-26,Friday,January
2018-01-26 16:00:00,1831,,16:00:00,2018-01-26,Friday,January
2018-01-26 17:00:00,1830,,17:00:00,2018-01-26,Friday,January
2018-01-26 18:00:00,1829,,18:00:00,2018-01-26,Friday,January
2018-01-26 19:00:00,1828,,19:00:00,2018-01-26,Friday,January
2018-01-26 20:00:00,1827,,20:00:00,2018-01-26,Friday,January
2018-01-26 21:00:00,1826,,21:00:00,2018-01-26,Friday,January
2018-01-26 22:00:00,1825,,22:00:00,2018-01-26,Friday,January
2018-01-26 23:00:00,1824,,23:00:00,2018-01-26,Friday,January
2018-01-27 00:00:00,1823,,00:00:00,2018-01-27,Saturday,January
2018-01-27 01:00:00,1822,,01:00:00,2018-01-27,Saturday,January
2018-01-27 02:00:00,1821,,02:00:00,2018-01-27,Saturday,January
2018-01-27 03:00:00,1820,,03:00:00,2018-01-27,Saturday,January
2018-01-27 04:00:00,1819,,04:00:00,2018-01-27,Saturday,January
2018-01-27 05:00:00,1818,,05:00:00,2018-01-27,Saturday,January
2018-01-27 06:00:00,1817,,06:00:00,2018-01-27,Saturday,January
2018-01-27 07:00:00,1816,,07:00:00,2018-01-27,Saturday,January
2018-01-27 08:00:00,1815,,08:00:00,2018-01-27,Saturday,January
2018-01-27 09:00:00,1814,,09:00:00,2018-01-27,Saturday,January
2018-01-27 10:00:00,1813,,10:00:00,2018-01-27,Saturday,January
2018-01-27 11:00:00,1812,186.0,11:00:00,2018-01-27,Saturday,January
2018-01-27 12:00:00,1811,344.0,12:00:00,2018-01-27,Saturday,January
2018-01-27 13:00:00,1810,350.0,13:00:00,2018-01-27,Saturday,January
2018-01-27 14:00:00,1809,362.0,14:00:00,2018-01-27,Saturday,January
2018-01-27 15:00:00,1808,380.0,15:00:00,2018-01-27,Saturday,January
2018-01-27 16:00:00,1807,322.0,16:00:00,2018-01-27,Saturday,January
2018-01-27 17:00:00,1806,169.0,17:00:00,2018-01-27,Saturday,January
2018-01-27 18:00:00,1805,225.0,18:00:00,2018-01-27,Saturday,January
2018-01-27 19:00:00,1804,320.0,19:00:00,2018-01-27,Saturday,January
2018-01-27 20:00:00,1803,308.0,20:00:00,2018-01-27,Saturday,January
2018-01-27 21:00:00,1802,301.0,21:00:00,2018-01-27,Saturday,January
2018-01-27 22:00:00,1801,322.0,22:00:00,2018-01-27,Saturday,January
2018-01-27 23:00:00,1800,403.0,23:00:00,2018-01-27,Saturday,January
2018-01-28 00:00:00,1799,395.0,00:00:00,2018-01-28,Sunday,January
2018-01-28 01:00:00,1798,419.0,01:00:00,2018-01-28,Sunday,January
2018-01-28 02:00:00,1797,432.0,02:00:00,2018-01-28,Sunday,January
2018-01-28 03:00:00,1796,406.0,03:00:00,2018-01-28,Sunday,January
2018-01-28 04:00:00,1795,326.0,04:00:00,2018-01-28,Sunday,January
2018-01-28 05:00:00,1794,173.0,05:00:00,2018-01-28,Sunday,January
2018-01-28 06:00:00,1793,147.0,06:00:00,2018-01-28,Sunday,January
2018-01-28 07:00:00,1792,192.0,07:00:00,2018-01-28,Sunday,January
2018-01-28 08:00:00,1791,100.0,08:00:00,2018-01-28,Sunday,January
2018-01-28 09:00:00,1790,77.0,09:00:00,2018-01-28,Sunday,January
2018-01-28 10:00:00,1789,91.0,10:00:00,2018-01-28,Sunday,January
2018-01-28 11:00:00,1788,168.0,11:00:00,2018-01-28,Sunday,January
2018-01-28 12:00:00,1787,309.0,12:00:00,2018-01-28,Sunday,January
2018-01-28 13:00:00,1786,326.0,13:00:00,2018-01-28,Sunday,January
2018-01-28 14:00:00,1785,310.0,14:00:00,2018-01-28,Sunday,January
2018-01-28 15:00:00,1784,223.0,15:00:00,2018-01-28,Sunday,January
2018-01-28 16:00:00,1783,196.0,16:00:00,2018-01-28,Sunday,January
2018-01-28 17:00:00,1782,89.0,17:00:00,2018-01-28,Sunday,January
2018-01-28 18:00:00,1781,82.0,18:00:00,2018-01-28,Sunday,January
2018-01-28 19:00:00,1780,193.0,19:00:00,2018-01-28,Sunday,January
2018-01-28 20:00:00,1779,301.0,20:00:00,2018-01-28,Sunday,January
2018-01-28 21:00:00,1778,328.0,21:00:00,2018-01-28,Sunday,January
2018-01-28 22:00:00,1777,365.0,22:00:00,2018-01-28,Sunday,January
2018-01-28 23:00:00,1776,406.0,23:00:00,2018-01-28,Sunday,January
2018-01-29 00:00:00,1775,405.0,00:00:00,2018-01-29,Monday,January
2018-01-29 01:00:00,1774,386.0,01:00:00,2018-01-29,Monday,January
2018-01-29 02:00:00,1773,381.0,02:00:00,2018-01-29,Monday,January
2018-01-29 03:00:00,1772,357.0,03:00:00,2018-01-29,Monday,January
2018-01-29 04:00:00,1771,346.0,04:00:00,2018-01-29,Monday,January
2018-01-29 05:00:00,1770,379.0,05:00:00,2018-01-29,Monday,January
2018-01-29 06:00:00,1769,373.0,06:00:00,2018-01-29,Monday,January
2018-01-29 07:00:00,1768,394.0,07:00:00,2018-01-29,Monday,January
2018-01-29 08:00:00,1767,222.0,08:00:00,2018-01-29,Monday,January
2018-01-29 09:00:00,1766,99.0,09:00:00,2018-01-29,Monday,January
2018-01-29 10:00:00,1765,83.0,10:00:00,2018-01-29,Monday,January
2018-01-29 11:00:00,1764,113.0,11:00:00,2018-01-29,Monday,January
2018-01-29 12:00:00,1763,223.0,12:00:00,2018-01-29,Monday,January
2018-01-29 13:00:00,1762,219.0,13:00:00,2018-01-29,Monday,January
2018-01-29 14:00:00,1761,149.0,14:00:00,2018-01-29,Monday,January
2018-01-29 15:00:00,1760,134.0,15:00:00,2018-01-29,Monday,January
2018-01-29 16:00:00,1759,151.0,16:00:00,2018-01-29,Monday,January
2018-01-29 17:00:00,1758,70.0,17:00:00,2018-01-29,Monday,January
2018-01-29 18:00:00,1757,68.0,18:00:00,2018-01-29,Monday,January
2018-01-29 19:00:00,1756,74.0,19:00:00,2018-01-29,Monday,January
2018-01-29 20:00:00,1755,151.0,20:00:00,2018-01-29,Monday,January
2018-01-29 21:00:00,1754,311.0,21:00:00,2018-01-29,Monday,January
2018-01-29 22:00:00,1753,318.0,22:00:00,2018-01-29,Monday,January
2018-01-29 23:00:00,1752,356.0,23:00:00,2018-01-29,Monday,January
2018-01-30 00:00:00,1751,338.0,00:00:00,2018-01-30,Tuesday,January
2018-01-30 01:00:00,1750,310.0,01:00:00,2018-01-30,Tuesday,January
2018-01-30 02:00:00,2448,,02:00:00,2018-01-30,Tuesday,January
2018-01-30 03:00:00,2449,,03:00:00,2018-01-30,Tuesday,January
2018-01-30 04:00:00,1749,358.0,04:00:00,2018-01-30,Tuesday,January
2018-01-30 05:00:00,1748,345.0,05:00:00,2018-01-30,Tuesday,January
2018-01-30 06:00:00,1747,371.0,06:00:00,2018-01-30,Tuesday,January
2018-01-30 07:00:00,1746,385.0,07:00:00,2018-01-30,Tuesday,January
2018-01-30 08:00:00,1745,358.0,08:00:00,2018-01-30,Tuesday,January
